ESTU_GENERO;ESTU_AREARESIDE;ESTU_VALORMATRICULAUNIVERSIDAD;ESTU_PAGOMATRICULABECA;ESTU_PAGOMATRICULACREDITO;ESTU_PAGOMATRICULAPADRES;ESTU_PAGOMATRICULAPROPIO;ESTU_COMOCAPACITOEXAMENSB11;FAMI_EDUCACIONPADRE;FAMI_EDUCACIONMADRE;FAMI_VIVIENDA;FAMI_TIENEINTERNET;FAMI_TIENECOMPUTADOR;FAMI_TRABAJOLABORPADRE;FAMI_TRABAJOLABORMADRE;ESTU_HORASSEMANATRABAJA;ESTU_PRGM_ACADEMICO;MOD_RAZONA_CUANTITAT_PUNT;MOD_LECTURA_CRITICA_PUNT;MOD_COMPETEN_CIUDADA_PUNT;MOD_INGLES_PUNT;MOD_COMUNI_ESCRITA_PUNT;PUNT_GLOBAL
M;Cabecera Municipal;No paga matricula;No;No;No;No;Repasa por cuenta propia;Educacion profesional completa;Secundaria (Bachillerato) completa;1;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja como personal de limpieza, mantenimiento, seguridad o construcci贸n;Mas de 30 horas;DERECHO;3;3;3;1;2;125
F;Area Rural;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);Entre 11 y 20 horas;MERCADEO;3;3;2;3;2;151
F;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Educacion profesional incompleta;Secundaria (Bachillerato) completa;2;Si;Si;Ninguno;Pensionado;Entre 11 y 20 horas;MERCADEO;2;2;2;2;3;148
F;Cabecera Municipal;No paga matricula;No;No;No;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Educacion profesional completa;2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);No aplica;0;COMERCIO INTERNACIONAL;3;2;2;3;2;129
M;Cabecera Municipal;No paga matricula;Si;No;No;Si;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Primaria incompleta;2;Si;Si;Ninguno;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;3;3;3;3;2;181
M;Cabecera Municipal;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;No;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;0;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;2;3;2;2;2;135
M;Area Rural;No paga matricula;No;No;Si;Si;Repasa por cuenta propia;Primaria incompleta;Secundaria (Bachillerato) completa;2;Si;Si;Trabaja en el hogar, no trabaja o estudia;No aplica;Mas de 30 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;3;3;2;2;3;151
F;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Primaria completa;Primaria incompleta;1;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;LICENCIATURA EN ESPA袿L E INGLES;2;3;3;3;2;151
F;Cabecera Municipal;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Educacion profesional completa;3;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Trabaja en el hogar, no trabaja o estudia;0;LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES;3;3;3;3;3;184
F;Cabecera Municipal;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;2;Si;Si;Pensionado;Pensionado;Menos de 10 horas;DERECHO;3;2;3;3;2;159
F;Cabecera Municipal;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;Educacion profesional completa;Postgrado;2;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);0;DERECHO;3;3;3;3;2;187
F;Cabecera Municipal;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;Educacion profesional completa;Ninguno;2;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;DERECHO;3;3;3;2;3;171
F;Area Rural;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Primaria completa;Secundaria (Bachillerato) completa;1;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Entre 11 y 20 horas;MERCADEO;2;2;2;2;2;125
M;Cabecera Municipal;No paga matricula;No;No;No;Si;Repasa por cuenta propia;Educacion profesional completa;Tecnica o tecnologica completa;2;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Mas de 30 horas;MERCADEO;3;3;2;3;2;145
M;Area Rural;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Ninguno;Ninguno;1;No;No;Ninguno;Trabaja en el hogar, no trabaja o estudia;0;MERCADEO;2;3;2;3;2;142
M;Area Rural;Menos de 500 mil;No;No;Si;No;No realiza ninguna prueba de preparacion;Educacion profesional incompleta;Tecnica o tecnologica completa;1;Si;Si;Ninguno;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);0;MERCADEO;3;3;3;3;3;169
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;No realiza ninguna prueba de preparacion;Primaria completa;Tecnica o tecnologica incompleta;1;Si;Si;Es agricultor, pesquero o jornalero;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Mas de 30 horas;COMERCIO INTERNACIONAL;2;3;2;3;3;160
F;Area Rural;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Ninguno;Ninguno;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;LICENCIATURA EN CIENCIAS SOCIALES;3;3;3;3;3;171
F;Cabecera Municipal;No paga matricula;No;No;Si;No;Toma un curso de preparacion;Primaria incompleta;Primaria incompleta;1;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja como personal de limpieza, mantenimiento, seguridad o construcci贸n;Entre 11 y 20 horas;LICENCIATURA EN INFORMATICA;2;3;3;2;3;157
M;Cabecera Municipal;Menos de 500 mil;No;No;No;Si;Repasa por cuenta propia;Tecnica o tecnologica completa;Primaria completa;2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Mas de 30 horas;LICENCIATURA EN FILOSOFIA Y LETRAS;2;3;2;3;2;149
F;Cabecera Municipal;No paga matricula;No;No;No;No;No realiza ninguna prueba de preparacion;Primaria incompleta;Primaria incompleta;1;Si;No;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;2;3;3;2;2;142
M;Cabecera Municipal;No paga matricula;Si;No;No;Si;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;1;Si;Si;Trabaja en el hogar, no trabaja o estudia;No sabe;Mas de 30 horas;SOCIOLOGIA;3;3;3;3;3;170
M;Cabecera Municipal;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Educacion profesional completa;Secundaria (Bachillerato) completa;3;Si;Si;Ninguno;Es vendedor o trabaja en atencion al publico;Mas de 30 horas;INGENIERIA AGRONOMICA;3;3;2;2;3;151
F;Cabecera Municipal;No paga matricula;No;No;No;Si;No realiza ninguna prueba de preparacion;Primaria incompleta;Primaria incompleta;2;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Menos de 10 horas;LICENCIATURA EN ESPA袿L E INGLES;2;3;2;3;2;141
M;Cabecera Municipal;No paga matricula;No;No;No;Si;No realiza ninguna prueba de preparacion;Primaria incompleta;Primaria incompleta;1;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Mas de 30 horas;LICENCIATURA EN ESPA袿L E INGLES;2;3;3;3;3;171
F;Cabecera Municipal;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;Primaria completa;Tecnica o tecnologica completa;1;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Menos de 10 horas;LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES;2;3;2;3;2;154
F;Area Rural;No paga matricula;Si;No;Si;Si;Toma un curso de preparacion;Primaria incompleta;Primaria incompleta;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;ADMINISTRACION DE EMPRESAS;2;3;2;3;1;123
M;Area Rural;Menos de 500 mil;No;No;Si;Si;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Educacion profesional completa;1;Si;Si;Ninguno;Ninguno;Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;2;2;2;2;2;121
M;Area Rural;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;2;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es agricultor, pesquero o jornalero;Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;2;3;3;2;3;145
F;Cabecera Municipal;Menos de 500 mil;Si;No;No;No;Repasa por cuenta propia;Ninguno;Tecnica o tecnologica completa;1;Si;No;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Mas de 30 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;2;2;2;2;2;133
F;Cabecera Municipal;Menos de 500 mil;No;No;No;Si;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;1;No;No;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;2;3;2;2;3;141
F;;;;;;;;Ninguno;Primaria incompleta;3;Si;Si;;;0;LICENCIATURA EN ESPA袿L E INGLES;3;3;3;3;3;182
M;Cabecera Municipal;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Ninguno;Ninguno;1;No;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;0;ARTES VISUALES;2;2;2;2;2;128
M;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Primaria completa;2;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Trabaja en el hogar, no trabaja o estudia;0;LICENCIATURA EN ARTES VISUALES;2;3;3;3;3;167
M;Area Rural;Menos de 500 mil;No;Si;Si;Si;Repasa por cuenta propia;Tecnica o tecnologica completa;Educacion profesional incompleta; ;Si;Si;Es due駉 de un negocio grande, tiene un cargo de nivel directivo o gerencial;Es agricultor, pesquero o jornalero;Entre 11 y 20 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;2;2;2;2;2;129
F;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Tecnica o tecnologica completa;Secundaria (Bachillerato) completa;2;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;2;2;2;2;2;121
F;Cabecera Municipal;No paga matricula;No;No;No;No;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Primaria completa;1;No;Si;Ninguno;Ninguno;Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;2;3;2;2;2;132
M;Cabecera Municipal;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Primaria completa;;Si;No;Ninguno;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES;3;2;2;3;3;154
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;No realiza ninguna prueba de preparacion;Secundaria (Bachillerato) completa;Educacion profesional completa;2;Si;Si;Es vendedor o trabaja en atencion al publico;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);0;DERECHO;2;2;2;3;3;154
F;Cabecera Municipal;Menos de 500 mil;No;Si;No;Si;Repasa por cuenta propia;Educacion profesional incompleta;Secundaria (Bachillerato) completa;2;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;DERECHO;3;3;3;3;2;172
F;Cabecera Municipal;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;Tecnica o tecnologica completa;Postgrado;4;Si;Si;Ninguno;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Mas de 30 horas;DERECHO;2;3;3;3;3;165
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Secundaria (Bachillerato) incompleta;1;No;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;DERECHO;2;2;3;2;2;135
M;Cabecera Municipal;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;Educacion profesional completa;Educacion profesional completa;3;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Es vendedor o trabaja en atencion al publico;0;DERECHO;2;3;3;3;3;180
M;Cabecera Municipal;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Educacion profesional completa;Postgrado;2;Si;Si;Ninguno;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Menos de 10 horas;LICENCIATURA EN ARTES VISUALES;2;3;2;3;2;143
F;Area Rural;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Secundaria (Bachillerato) completa;1;No;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;0;MERCADEO;3;3;2;2;2;158
M;Cabecera Municipal;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;1;Si;Si;Pensionado;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;MERCADEO;3;3;3;3;3;181
M;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Postgrado;Tecnica o tecnologica completa;1;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es vendedor o trabaja en atencion al publico;Entre 11 y 20 horas;COMERCIO INTERNACIONAL;3;2;2;2;2;136
F;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;2;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Trabaja en el hogar, no trabaja o estudia;Mas de 30 horas;MEDICINA VETERINARIA;3;2;3;3;2;143
M;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Postgrado;2;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Menos de 10 horas;ADMINISTRACION DE EMPRESAS;3;2;2;2;2;138
M;Area Rural;No paga matricula;No;No;Si;No;No realiza ninguna prueba de preparacion;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;ADMINISTRACION DE EMPRESAS;3;3;3;3;3;179
M;Cabecera Municipal;No paga matricula;No;No;No;Si;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;1;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);Mas de 30 horas;CONTADURIA PUBLICA;2;2;2;3;2;134
F;Area Rural;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Primaria completa;Secundaria (Bachillerato) incompleta;2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);Menos de 10 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;3;3;3;3;3;164
F;Cabecera Municipal;Menos de 500 mil;No;Si;Si;No;No realiza ninguna prueba de preparacion;Educacion profesional completa;Secundaria (Bachillerato) completa;3;Si;Si;Pensionado;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;3;3;3;3;3;180
M;Area Rural;Menos de 500 mil;No;No;Si;Si;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Primaria incompleta;1;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Menos de 10 horas;ARTES VISUALES;2;2;2;2;2;122
F;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Ninguno;Primaria incompleta;1;Si;Si;Ninguno;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;GEOGRAFIA;2;2;2;2;3;137
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;Si;Toma un curso de preparacion;Primaria incompleta;Educacion profesional completa;2;Si;No;Trabaja en el hogar, no trabaja o estudia;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Entre 11 y 20 horas;LICENCIATURA EN ESPA袿L E INGLES;2;3;2;3;2;146
F;Cabecera Municipal;Menos de 500 mil;Si;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Tecnica o tecnologica completa;2;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Trabaja en el hogar, no trabaja o estudia;0;LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES;2;3;3;3;3;169
M;Area Rural;No paga matricula;No;No;Si;No;Toma un curso de preparacion;Primaria incompleta;Primaria completa;1;No;No;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;Entre 11 y 20 horas;LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES;3;3;3;3;3;191
F;Cabecera Municipal;No paga matricula;No;No;Si;Si;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Primaria completa;1;Si;No;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES;3;3;2;3;3;165
F;Cabecera Municipal;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;2;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 11 y 20 horas;DERECHO;3;3;3;3;3;161
F;Cabecera Municipal;No paga matricula;No;No;Si;No;No realiza ninguna prueba de preparacion;Postgrado;Secundaria (Bachillerato) completa;3;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja en el hogar, no trabaja o estudia;0;DERECHO;2;3;3;3;2;168
M;Cabecera Municipal;No paga matricula;Si;No;No;Si;Repasa por cuenta propia;Ninguno;Primaria completa;1;Si;Si;;Es agricultor, pesquero o jornalero;Entre 21 y 30 horas;LICENCIATURA EN ARTES VISUALES;2;2;2;2;3;136
F;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;MERCADEO;3;2;3;2;3;141
F;Cabecera Municipal;No paga matricula;No;No;Si;No;No realiza ninguna prueba de preparacion;Primaria incompleta;Primaria completa;6;Si;Si;;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;MERCADEO;3;3;3;2;3;163
F;Cabecera Municipal;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Secundaria (Bachillerato) completa;2;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;COMERCIO INTERNACIONAL;2;3;3;3;2;163
F;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Primaria incompleta;Secundaria (Bachillerato) completa;1;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Mas de 30 horas;MEDICINA VETERINARIA;3;2;2;2;2;137
M;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;LICENCIATURA EN MATEMATICAS;3;2;2;3;2;149
F;Cabecera Municipal;Menos de 500 mil;No;Si;Si;No;Repasa por cuenta propia;Ninguno;Secundaria (Bachillerato) completa;2;Si;Si;Ninguno;Trabaja por cuenta propia (por ejemplo plomero, electricista);Entre 21 y 30 horas;LICENCIATURA EN ESPA袿L E INGLES;2;3;2;3;3;167
F;Cabecera Municipal;No paga matricula;Si;No;No;Si;Repasa por cuenta propia;Primaria incompleta;Secundaria (Bachillerato) completa;1;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;ADMINISTRACION DE EMPRESAS;2;3;2;2;2;140
