ESTU_GENERO;ESTU_AREARESIDE;ESTU_VALORMATRICULAUNIVERSIDAD;ESTU_PAGOMATRICULABECA;ESTU_PAGOMATRICULACREDITO;ESTU_PAGOMATRICULAPADRES;ESTU_PAGOMATRICULAPROPIO;ESTU_COMOCAPACITOEXAMENSB11;FAMI_EDUCACIONPADRE;FAMI_EDUCACIONMADRE;FAMI_VIVIENDA;FAMI_TIENEINTERNET;FAMI_TIENECOMPUTADOR;FAMI_TRABAJOLABORPADRE;FAMI_TRABAJOLABORMADRE;ESTU_HORASSEMANATRABAJA;ESTU_PRGM_ACADEMICO;MOD_RAZONA_CUANTITAT_PUNT;MOD_LECTURA_CRITICA_PUNT;MOD_COMPETEN_CIUDADA_PUNT;MOD_INGLES_PUNT;MOD_COMUNI_ESCRITA_PUNT;PUNT_GLOBAL
M;Area Rural;No paga matricula;No;No;Si;Si;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 11 y 20 horas;INGENIERIA DE SISTEMAS;166;142;120;129;136;139
F;Cabecera Municipal;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Primaria completa;Secundaria (Bachillerato) completa;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Mas de 30 horas;INGENIERIA EN PRODUCCION ACUICOLA;176;151;144;137;156;153
M;Cabecera Municipal;No paga matricula;No;No;Si;Si;No realiza ninguna prueba de preparacion;Primaria incompleta;Primaria incompleta;1;No;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;INGENIERIA AMBIENTAL;178;171;150;130;125;151
M;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Primaria incompleta;Secundaria (Bachillerato) completa;1;No;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;LICENCIATURA EN CIENCIAS SOCIALES;185;185;155;140;141;161
F;Cabecera Municipal;Menos de 500 mil;Si;No;Si;No;Repasa por cuenta propia;Educacion profesional completa;Tecnica o tecnologica completa;2;Si;Si;Ninguno;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Entre 11 y 20 horas;MEDICINA;122;178;152;163;117;146
M;Cabecera Municipal;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;2;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja como personal de limpieza, mantenimiento, seguridad o construcci贸n;Entre 21 y 30 horas;LICENCIATURA EN INFORMATICA;179;182;136;190;157;169
M;Cabecera Municipal;Menos de 500 mil;No;No;No;Si;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Tecnica o tecnologica incompleta;2;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;Entre 11 y 20 horas;ARTES VISUALES;77;84;125;120;91;99
M;Cabecera Municipal;Menos de 500 mil;No;No;No;Si;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;No;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;110;136;82;131;167;125
F;Cabecera Municipal;Entre 500 mil y menos de 1 millon;No;Si;No;Si;Repasa por cuenta propia;Primaria incompleta;Ninguno;3;Si;Si;Ninguno;Ninguno;Entre 21 y 30 horas;DERECHO;106;106;126;103;171;122
F;Cabecera Municipal;Entre 500 mil y menos de 1 millon;No;No;Si;Si;No realiza ninguna prueba de preparacion;Secundaria (Bachillerato) completa;Primaria completa;2;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 21 y 30 horas;MERCADEO;150;177;180;206;300;203
F;Cabecera Municipal;No paga matricula;No;Si;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;No;No;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;DERECHO;95;170;116;79;201;132
F;Cabecera Municipal;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Ninguno;Secundaria (Bachillerato) completa;1;Si;Si;Ninguno;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Menos de 10 horas;DERECHO;132;158;162;107;144;141
M;Cabecera Municipal;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria completa;3;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 21 y 30 horas;LICENCIATURA EN ARTES VISUALES;98;141;151;118;170;136
F;Area Rural;No paga matricula;No;No;No;Si;Repasa por cuenta propia;Ninguno;Primaria incompleta;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Mas de 30 horas;MERCADEO;120;177;146;168;171;156
F;Area Rural;Menos de 500 mil;Si;Si;No;No;Repasa por cuenta propia;Primaria incompleta;Primaria completa;1;No;No;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;MERCADEO;193;182;174;175;300;205
M;Cabecera Municipal;Menos de 500 mil;No;No;No;Si;Repasa por cuenta propia;Postgrado;Secundaria (Bachillerato) completa;2;Si;Si;Ninguno;Trabaja por cuenta propia (por ejemplo plomero, electricista);Entre 21 y 30 horas;LICENCIATURA EN INFORMATICA;121;168;150;142;122;141
F;Cabecera Municipal;No paga matricula;Si;Si;No;Si;Repasa por cuenta propia;Educacion profesional completa;Educacion profesional completa;3;Si;Si;Pensionado;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);0;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;112;192;151;159;121;147
F;Cabecera Municipal;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Tecnica o tecnologica completa;Educacion profesional incompleta;1;Si;No;Ninguno;Ninguno;Mas de 30 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;157;173;122;149;149;150
F;Area Rural;No paga matricula;Si;Si;No;Si;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;1;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Menos de 10 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;154;177;133;183;162;162
M;Cabecera Municipal;No paga matricula;No;No;No;No;No realiza ninguna prueba de preparacion;Postgrado;Educacion profesional completa;1;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);0;LICENCIATURA EN MATEMATICAS;144;136;141;135;168;145
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;No realiza ninguna prueba de preparacion;Primaria incompleta;Secundaria (Bachillerato) completa;2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja como personal de limpieza, mantenimiento, seguridad o construcci贸n;Menos de 10 horas;GEOGRAFIA;118;121;142;116;148;129
M;Cabecera Municipal;Menos de 500 mil;Si;No;Si;No;No realiza ninguna prueba de preparacion;Secundaria (Bachillerato) completa;Tecnica o tecnologica completa;3;Si;Si;Pensionado;Pensionado;Entre 11 y 20 horas;LICENCIATURA EN ESPA袿L E INGLES;153;147;149;208;133;158
F;Cabecera Municipal;No paga matricula;No;No;No;No;Repasa por cuenta propia;Ninguno;Secundaria (Bachillerato) completa;1;Si;No;Ninguno;Trabaja como personal de limpieza, mantenimiento, seguridad o construcci贸n;Menos de 10 horas;LICENCIATURA EN ESPA袿L E INGLES;155;160;169;190;182;171
M;Cabecera Municipal;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;1;Si;No;Trabaja en el hogar, no trabaja o estudia;Es vendedor o trabaja en atencion al publico;0;LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES;157;171;124;212;165;166
M;Cabecera Municipal;No paga matricula;No;No;No;No;Repasa por cuenta propia;;;;;;;;;LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES;175;174;155;217;144;173
M;Cabecera Municipal;Entre 1 millon y menos de 2.5 millones;No;No;Si;No;Repasa por cuenta propia;Postgrado;Postgrado;2;Si;Si;Es due駉 de un negocio grande, tiene un cargo de nivel directivo o gerencial;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Menos de 10 horas;DERECHO;198;172;176;174;150;174
M;Cabecera Municipal;No paga matricula;No;No;No;Si;No realiza ninguna prueba de preparacion;Primaria completa;Primaria completa;2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;LICENCIATURA EN ARTES VISUALES;70;122;119;165;139;123
M;Cabecera Municipal;No paga matricula;No;No;Si;No;Toma un curso de preparacion;Primaria completa;Primaria completa;2;Si;Si;Es vendedor o trabaja en atencion al publico;Es vendedor o trabaja en atencion al publico;Entre 11 y 20 horas;MERCADEO;167;168;114;128;122;140
F;Cabecera Municipal;Entre 500 mil y menos de 1 millon;No;No;Si;No;Toma un curso de preparacion;Postgrado;Secundaria (Bachillerato) completa;2;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);No aplica;Menos de 10 horas;MERCADEO;168;163;147;151;161;158
M;Cabecera Municipal;No paga matricula;Si;No;No;No;Toma un curso de preparacion;Educacion profesional incompleta;Ninguno;4;Si;Si;Es due駉 de un negocio grande, tiene un cargo de nivel directivo o gerencial;Es vendedor o trabaja en atencion al publico;Mas de 30 horas;COMERCIO INTERNACIONAL;136;139;128;175;175;151
F;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Primaria incompleta;Primaria completa;1;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja en el hogar, no trabaja o estudia;Mas de 30 horas;ADMINISTRACION DE EMPRESAS;178;157;170;144;117;153
F;Cabecera Municipal;No paga matricula;Si;No;Si;Si;No realiza ninguna prueba de preparacion;Primaria incompleta;Primaria incompleta;1;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;167;187;180;179;164;175
F;Cabecera Municipal;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;Educacion profesional completa;Educacion profesional completa;3;Si;Si;Ninguno;Ninguno;Mas de 30 horas;ADMINISTRACION DE EMPRESAS;154;186;211;204;169;185
F;Cabecera Municipal;No paga matricula;Si;Si;Si;Si;No realiza ninguna prueba de preparacion;Secundaria (Bachillerato) incompleta;Tecnica o tecnologica completa;1;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Es vendedor o trabaja en atencion al publico;Entre 11 y 20 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;126;163;132;157;191;154
M;Cabecera Municipal;Menos de 500 mil;Si;No;Si;Si;Repasa por cuenta propia;Educacion profesional completa;Educacion profesional completa;2;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Mas de 30 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;161;93;91;107;124;115
F;Area Rural;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Ninguno;Secundaria (Bachillerato) completa; ;Si;Si;Ninguno;Trabaja en el hogar, no trabaja o estudia;0;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;124;183;155;133;149;149
M;Cabecera Municipal;No paga matricula;No;No;No;Si;Repasa por cuenta propia;Primaria completa;Primaria incompleta;1;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;ARTES VISUALES;139;147;98;143;134;132
F;Area Rural;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;75;159;166;133;163;139
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;No realiza ninguna prueba de preparacion;Tecnica o tecnologica completa;Tecnica o tecnologica completa;1;No;No;Ninguno;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;DERECHO;89;141;80;169;120;120
M;Area Rural;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;DERECHO;184;183;177;160;162;173
F;Cabecera Municipal;Entre 500 mil y menos de 1 millon;Si;No;No;No;No realiza ninguna prueba de preparacion;Secundaria (Bachillerato) completa;Primaria completa;2;Si;No;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;DERECHO;150;172;205;139;191;171
F;Area Rural;No paga matricula;Si;No;Si;No;No realiza ninguna prueba de preparacion;Primaria incompleta;Educacion profesional completa;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Menos de 10 horas;LICENCIATURA EN MUSICA;154;172;179;164;125;159
M;Cabecera Municipal;No paga matricula;No;No;Si;Si;Repasa por cuenta propia;Primaria completa;Primaria incompleta;1;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Pensionado;Entre 21 y 30 horas;LICENCIATURA EN ARTES VISUALES;151;129;109;189;161;148
F;Cabecera Municipal;No paga matricula;No;Si;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;MERCADEO;143;148;157;179;114;148
M;Cabecera Municipal;No paga matricula;No;No;No;Si;Repasa por cuenta propia;Educacion profesional completa;Postgrado;2;Si;Si;Ninguno;Ninguno;Entre 21 y 30 horas;MERCADEO;138;110;114;169;149;136
M;Cabecera Municipal;Menos de 500 mil;Si;Si;Si;Si;Repasa por cuenta propia;Primaria incompleta;Primaria completa;1;No;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;Mas de 30 horas;ADMINISTRACION DE EMPRESAS;179;133;168;177;156;163
F;Cabecera Municipal;No paga matricula;No;No;Si;No;No realiza ninguna prueba de preparacion;Postgrado;Secundaria (Bachillerato) incompleta;1;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Es vendedor o trabaja en atencion al publico;0;LICENCIATURA EN MATEMATICAS;165;149;142;129;143;146
F;Cabecera Municipal;Entre 500 mil y menos de 1 millon;No;No;No;Si;Repasa por cuenta propia;Educacion profesional completa;Educacion profesional completa;3;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Es vendedor o trabaja en atencion al publico;Entre 21 y 30 horas;ARTES VISUALES;91;181;175;149;171;153
M;Cabecera Municipal;No paga matricula;Si;No;No;Si;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Educacion profesional completa;2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Entre 21 y 30 horas;GEOGRAFIA;128;128;116;160;160;138
F;Cabecera Municipal;Menos de 500 mil;Si;No;No;No;Repasa por cuenta propia;Ninguno;Secundaria (Bachillerato) incompleta;5;Si;;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 21 y 30 horas;LICENCIATURA EN ESPA袿L E INGLES;134;176;141;169;0;124
F;Cabecera Municipal;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Educacion profesional completa;Tecnica o tecnologica completa;2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 11 y 20 horas;LICENCIATURA EN ESPA袿L E INGLES;153;170;188;193;137;168
F;Cabecera Municipal;No paga matricula;No;No;No;Si;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;148;104;121;131;154;132
F;Area Rural;No paga matricula;Si;No;No;No;Toma un curso de preparacion;Secundaria (Bachillerato) incompleta;Tecnica o tecnologica incompleta;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;155;173;189;158;177;170
F;Area Rural;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Tecnica o tecnologica incompleta;1;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;187;177;154;126;171;163
F;Cabecera Municipal;No paga matricula;Si;No;No;Si;Repasa por cuenta propia;Ninguno;Educacion profesional completa;1;Si;No;Ninguno;Trabaja por cuenta propia (por ejemplo plomero, electricista);Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;145;145;133;97;115;127
F;Area Rural;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Tecnica o tecnologica completa;1;No;Si;Ninguno;Trabaja por cuenta propia (por ejemplo plomero, electricista);Mas de 30 horas;ADMINISTRACION DE EMPRESAS;124;150;85;149;128;127
M;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;2;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;148;164;212;167;120;162
F;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Educacion profesional completa;3;No;Si;Es vendedor o trabaja en atencion al publico;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;131;181;168;163;136;156
F;Cabecera Municipal;Menos de 500 mil;Si;No;No;No;No realiza ninguna prueba de preparacion;Primaria completa;Secundaria (Bachillerato) incompleta;2;Si;Si;Es agricultor, pesquero o jornalero;Trabaja como personal de limpieza, mantenimiento, seguridad o construcci贸n;Menos de 10 horas;ADMINISTRACION DE EMPRESAS;138;140;128;132;150;138
F;Cabecera Municipal;No paga matricula;No;No;No;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta; ;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;ADMINISTRACION DE EMPRESAS;185;173;176;127;136;159
F;Cabecera Municipal;Menos de 500 mil;Si;No;Si;No;No realiza ninguna prueba de preparacion;Educacion profesional completa;Secundaria (Bachillerato) incompleta;1;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja por cuenta propia (por ejemplo plomero, electricista);Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;141;134;164;127;163;146
F;Cabecera Municipal;Menos de 500 mil;Si;No;No;No;Repasa por cuenta propia;Tecnica o tecnologica completa;Tecnica o tecnologica completa;1;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;0;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;123;132;110;117;108;118
F;Cabecera Municipal;Entre 1 millon y menos de 2.5 millones;No;Si;Si;No;No realiza ninguna prueba de preparacion;Ninguno;Postgrado;2;Si;Si;Ninguno;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 11 y 20 horas;DERECHO;202;183;187;149;138;172
F;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Educacion profesional completa;Educacion profesional completa;3;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Entre 11 y 20 horas;DERECHO;142;187;206;191;175;180
